"id","city_id","country_code","country_id","country_name_en","country_name_ru","name_en","name_ru","parent_id","pretty_slug","type","slug"
965 821 602,965 821 602,R,153,Russia,Россия,Dubna,Дубна,965 821 051,dubna,City,dubna
965 821 603,965 821 603,R,153,Russia,Россия,Znamensk,Знаменск,965 821 124,znamensk,City,znamensk
965 824 566,965 824 566,R,153,Russia,Россия,Dimitrovgrad,Димитровград,965 820 991,dimitrovgrad,City,dimitrovgrad
965 824 572,965 824 572,R,153,Russia,Россия,Undori,Ундоры,965 820 991,undori,City,undori
965 824 585,965 824 585,R,153,Russia,Россия,Velikaya Guba,Великая Губа,965 821 417,velikaya_guba,City,velikaya_guba
965 824 658,965 824 658,R,153,Russia,Россия,Biysk,Бийск,965 820 890,biysk,City,biysk
965 824 768,965 824 768,R,153,Russia,Россия,Berezniki,Березники,965 820 954,berezniki,City,berezniki
965 824 944,965 824 944,R,153,Russia,Россия,Zelenaya Polyana,Зеленая поляна,965 820 977,zelenaya_polyana_bashkortostan,City,bashkortostan_zelenaya_polyana
965 825 063,965 825 063,R,153,Russia,Россия,Achinsk,Ачинск,965 820 894,achinsk,City,achinsk
965 825 352,965 825 352,R,153,Russia,Россия,Totma,Тотьма,965 820 980,totma,City,totma
965 825 444,965 825 444,R,153,Russia,Россия,Trusovo,Трусово,965 821 051,trusovo,City,trusovo
965 825 526,965 825 526,R,153,Russia,Россия,Kobona,Кобона,965 820 996,kobona,City,kobona
965 825 585,965 825 585,R,153,Russia,Россия,Kineshma,Кинешма,965 821 355,kineshma,City,kineshma
965 825 590,965 825 590,R,153,Russia,Россия,Gorodets,Городец,965 821 142,gorodets,City,gorodets
965 825 945,965 825 945,R,153,Russia,Россия,Ozyory,Озеры,965 821 051,ozyory,City,ozyory
965 825 993,965 825 993,R,153,Russia,Россия,Opolznevoe,Оползневое,6 057 828,opolznevoe,City,opolznevoe
965 826 414,965 826 414,R,153,Russia,Россия,Ishim,Ишим,965 820 886,ishim,City,ishim
965 827 887,965 827 887,R,153,Russia,Россия,Krasnoselovka,Красносёловка,6 057 828,krasnoselovka,City,krasnoselovka
965 827 940,965 827 940,R,153,Russia,Россия,Petrovo,Петрово,6 288 351,petrovo,City,petrovo
965 829 198,965 829 198,R,153,Russia,Россия,Volkovskoye,Волковское,6 288 533,volkovskoye,City,volkovskoye
965 829 202,965 829 202,R,153,Russia,Россия,Priozersk,Приозерск,153,priozersk,City,priozersk
965 829 206,965 829 206,R,153,Russia,Россия,Novosyolovo,Новосёлово,965 820 933,novosyolovo,City,novosyolovo2
965 829 233,965 829 233,R,153,Russia,Россия,Mostovskoy,Мостовской,6 288 364,mostovskoy_krasnodar_krai,City,mostovskoy2
965 829 293,965 829 293,R,153,Russia,Россия,Prokopevsk,Прокопьевск,153,prokopevsk,City,prokopevsk
965 829 304,965 829 304,R,153,Russia,Россия,Dvoriki,Дворики,6 288 571,dvoriki,City,dvoriki
965 829 309,965 829 309,R,153,Russia,Россия,Bzhid,Бжид,6 288 364,bzhid,City,bzhid
965 829 314,965 829 314,R,153,Russia,Россия,Utkino,Уткино,965 820 996,utkino,City,utkino
965 829 317,965 829 317,R,153,Russia,Россия,Emel'yanovo,Емельяново,6 288 365,emelyanovo,City,emel'yanovo
965 829 324,965 829 324,R,153,Russia,Россия,Priyatnoe Svidanie,Приятное Свидание,3 169,priyatnoe_svidanie,City,priyatnoe_svidanie
965 829 334,965 829 334,R,153,Russia,Россия,Krasnoslobotsk,Краснослободск,6 288 574,krasnoslobotsk,City,krasnoslobotsk
965 829 341,965 829 341,R,153,Russia,Россия,Cemdolina,Цемдолина,9 014,cemdolina,City,cemdolina
299,299,R,153,Russia,Россия,Adler,Адлер,6 084 686,adler,City,adler
424,424,R,153,Russia,Россия,Astrakhan,Астрахань,6 288 308,astrakhan,City,astrakhan
706,706,R,153,Russia,Россия,Bratsk,Братск,6 288 341,bratsk,City,bratsk
923,923,R,153,Russia,Россия,Cheboksary,Чебоксары,6 288 321,cheboksary,City,cheboksary
1 114,1 114,R,153,Russia,Россия,Yeniseysk,Енисейск,6 288 365,yeniseysk,City,yeniseysk
1 300,1 300,R,153,Russia,Россия,Magadan,Магадан,6 288 369,magadan,City,magadan
1 581,1 581,R,153,Russia,Россия,Izhevsk,Ижевск,6 288 559,izhevsk,City,izhevsk
1 866,1 866,R,153,Russia,Россия,Kostroma,Кострома,6 288 363,kostroma,City,kostroma
2 564,2 564,R,153,Russia,Россия,Nizhnevartovsk,Нижневартовск,6 288 360,nizhnevartovsk,City,nizhnevartovsk
3 048,3 048,R,153,Russia,Россия,Saratov,Саратов,6 288 525,saratov,City,saratov
3 169,3 169,R,153,Russia,Россия,Simferopol,Симферополь,6 057 828,simferopol,City,simferopol
3 291,3 291,R,153,Russia,Россия,Stavropol,Ставрополь,6 288 530,stavropol,City,stavropol
3 450,3 450,R,153,Russia,Россия,Tyumen,Тюмень,6 288 558,tyumen,City,tyumen
5 580,5 580,R,153,Russia,Россия,Sochi,Сочи,6 084 686,sochi,City,sochi
179 599,179 599,R,153,Russia,Россия,Balashikha,Балашиха,965 821 051,balashikha,City,balashikha
179 601,179 601,R,153,Russia,Россия,Druzhba,Дружба,6 288 316,druzhba,City,druzhba
179 605,179 605,R,153,Russia,Россия,Krasnogorsk,Красногорск,965 821 051,krasnogorsk,City,krasnogorsk
179 608,179 608,R,153,Russia,Россия,Lenino,Ленино,6 288 352,lenino,City,lenino
179 610,179 610,R,153,Russia,Россия,Lytkarino,Лыткарино,965 821 051,lytkarino,City,lytkarino
179 636,179 636,R,153,Russia,Россия,Vidnoye,Видное,965 821 051,vidnoye,City,vidnoye
179 640,179 640,R,153,Russia,Россия,Zhernovka,Жерновка,6 288 525,zhernovka,City,zhernovka
179 641,179 641,R,153,Russia,Россия,Zaozerye,Заозерье,965 820 996,zaozerye,City,zaozerye
179 653,179 653,R,153,Russia,Россия,Saburovo,Сабурово,6 288 493,saburovo,City,saburovo
179 659,179 659,R,153,Russia,Россия,Petrovskoye,Петровское,6 288 557,petrovskoye,City,petrovskoye
179 669,179 669,R,153,Russia,Россия,Nikolskoye,Никольское,965 820 996,nikolskoye,City,nikolskoye
179 675,179 675,R,153,Russia,Россия,Khoroshevo,Хорошево,965 820 998,khoroshevo,City,khoroshevo
179 681,179 681,R,153,Russia,Россия,Dachnoye,Дачное,6 288 521,dachnoye,City,dachnoye
180 349,180 349,R,153,Russia,Россия,Yaroslavl,Ярославль,6 288 591,yaroslavl,City,yaroslavl
602 094,602 094,R,153,Russia,Россия,Veliky,Великий,6 288 499,veliky,City,veliky
602 260,602 260,R,153,Russia,Россия,Tver,Тверь,6 288 557,tver,City,tver
602 261,602 261,R,153,Russia,Россия,Suzdal,Суздаль,6 288 571,suzdal,City,suzdal
6 046 657,6 046 657,R,153,Russia,Россия,Khanty-Mansiysk,Ханты-Мансийск,6 288 360,khanty-mansiysk,City,khanty-mansiysk
6 118 907,6 118 907,R,153,Russia,Россия,Wrangel Island,Заповедник «Остров Врангеля»,6 288 300,wrangel_island,City,russia_wrangel_island_interest
6 126 083,6 126 083,R,153,Russia,Россия,Orel,Орел,6 288 493,orel_oryol_oblast,City,orel
6 130 481,6 130 481,R,153,Russia,Россия,Brekhovo,Брехово,965 821 051,brekhovo,City,brekhovo
6 130 564,6 130 564,R,153,Russia,Россия,Romashkovo,Ромашково,965 821 051,romashkovo,City,romashkovo
6 134 450,6 134 450,R,153,Russia,Россия,Olginka,Ольгинка,965 821 147,olginka,City,olginka
6 135 603,6 135 603,R,153,Russia,Россия,Berdsk,Бердск,6 288 487,berdsk,City,berdsk
6 142 336,6 142 336,R,153,Russia,Россия,Sergiyev Posad,Сергиев Посад,6 288 454,sergiyev_posad,City,sergiyev_posad
6 144 514,6 144 514,R,153,Russia,Россия,Kurumoch,Курумоч,6 288 524,kurumoch,City,kurumoch
6 144 522,6 144 522,R,153,Russia,Россия,Rumyantsevo,Румянцево,965 821 051,rumyantsevo,City,rumyantsevo
6 145 054,6 145 054,R,153,Russia,Россия,Bakhchisaray,Бахчисарай,6 057 828,bakhchisaray,City,bakhchisaray
6 199 007,6 199 007,R,153,Russia,Россия,Elbrus,Эльбрус,6 288 349,elbrus,City,southern_russia_elbrus
6 205 752,6 205 752,R,153,Russia,Россия,Ferapontovo,Ферапонтово,6 288 579,ferapontovo,City,ferapontovo
6 218 494,6 218 494,R,153,Russia,Россия,Ozernovskiy,Озерновский,6 288 352,ozernovskiy,City,ozernovskiy
6 223 555,6 223 555,R,153,Russia,Россия,Gatchina,Гатчина,6 057 691,gatchina_leningrad_region,City,leningrad_region_gatchina
6 242 340,6 242 340,R,153,Russia,Россия,Rybinsk,Рыбинск,6 288 591,rybinsk_golden_ring,City,golden_ring_rybinsk
6 293 359,6 293 359,R,153,Russia,Россия,Ashe,Аше,6 084 686,ashe,City,ashe
6 293 364,6 293 364,R,153,Russia,Россия,Makopse,Макопсе,6 084 686,makopse,City,makopse
6 293 424,6 293 424,R,153,Russia,Россия,Betta,Бетта,6 288 364,betta_krasnodar_krai,City,southern_russia_betta
6 293 705,6 293 705,R,153,Russia,Россия,Caucasian Biosphere Reserve,Кавказский государственный природный биос,6 084 686,caucasian_biosphere_reserve,City,caucasian_biosphere_reserve
6 295 390,6 295 390,R,153,Russia,Россия,Rosa Khutor Ski Resort,Горнолыжный курорт Rosa Khutor,6 084 686,rosa_khutor_ski_resort,City,rosa_khutor_ski_resort
6 297 403,6 297 403,R,153,Russia,Россия,Shevyolkino,Шевёлкино,178 289,shevyolkino,City,shevyolkino
6 297 441,6 297 441,R,153,Russia,Россия,Novaya Kupavna,Новая Купавна,178 289,novaya_kupavna,City,novaya_kupavna
6 297 466,6 297 466,R,153,Russia,Россия,Pushkino,Пушкино,178 289,pushkino_moscow,City,moscow_oblast_pushkino
6 297 535,6 297 535,R,153,Russia,Россия,Lukino,Лукино,178 289,lukino,City,lukino
6 297 571,6 297 571,R,153,Russia,Россия,Nemchinovka,Немчиновка,178 289,nemchinovka_moscow,City,moscow_oblast_nemchinovka
6 297 678,6 297 678,R,153,Russia,Россия,Michurinets,Мичуринец,178 289,michurinets_moscow,City,moscow_oblast_michurinets
6 300 193,6 300 193,R,153,Russia,Россия,Bor,Бор,1 361,bor_6300193,City,volga_region_bor
6 301 383,6 301 383,R,153,Russia,Россия,Kosulino,Косулино,6 049 238,kosulino,City,kosulino
6 301 415,6 301 415,R,153,Russia,Россия,Asbest,Асбест,6 288 533,asbest,City,asbest
6 301 424,6 301 424,R,153,Russia,Россия,Rezh,Реж,6 288 533,rezh,City,rezh
6 303 186,6 303 186,R,153,Russia,Россия,Lesnoy,Лесной,6 057 744,lesnoy,City,lesnoy
6 303 262,6 303 262,R,153,Russia,Россия,Maraunenhof,Марауненхоф,6 057 744,maraunenhof,City,maraunenhof
6 303 266,6 303 266,R,153,Russia,Россия,Dzhankhot,Джанхот,6 288 364,dzhankhot_krasnodar_krai,City,southern_russia_dzhankhot
6 303 293,6 303 293,R,153,Russia,Россия,Vityazevo,Витязево,6 288 364,vityazevo_krasnodar_krai,City,southern_russia_vityazevo
6 303 303,6 303 303,R,153,Russia,Россия,Osovyny,Осовины,6 057 828,osovyny,City,osovyny
6 303 482,6 303 482,R,153,Russia,Россия,Gostilitsy,Гостилицы,6 057 691,gostilitsy,City,gostilitsy
6 303 519,6 303 519,R,153,Russia,Россия,Ilyichevo,Ильичево,6 057 691,ilyichevo,City,ilyichevo
6 303 675,6 303 675,R,153,Russia,Россия,Vysotsk,Высоцк,6 057 691,vysotsk,City,vysotsk
6 303 881,6 303 881,R,153,Russia,Россия,Zvenigorod,Звенигород,6 288 454,zvenigorod_moscow_oblast,City,moscow_oblast_zvenigorod
6 303 898,6 303 898,R,153,Russia,Россия,Abramtsevo,Абрамцево,6 288 454,abramtsevo_moscow_oblast,City,moscow_oblast_abramtsevo
6 304 413,6 304 413,R,153,Russia,Россия,Chernovskaya,Черновская,6 288 571,chernovskaya,City,chernovskaya
6 304 739,6 304 739,R,153,Russia,Россия,Chemal,Чемал,6 288 305,chemal,City,chemal
6 304 743,6 304 743,R,153,Russia,Россия,Belokurikha,Белокуриха,6 288 304,belokurikha_altai_krai,City,altai_krai_belokurikha
6 304 747,6 304 747,R,153,Russia,Россия,Chindek,Чиндек,6 288 305,chindek,City,chindek
6 306 801,6 306 801,R,153,Russia,Россия,Almetyevsk,Альметьевск,6 288 539,almetyevsk,City,almetyevsk
6 306 802,6 306 802,R,153,Russia,Россия,Slavyansk-na-Kubani,Славянск-на-Кубани,6 288 364,slavyansk-na-kubani,City,slavyansk-na-kubani
6 306 807,6 306 807,R,153,Russia,Россия,Serpukhov,Серпухов,6 288 454,serpukhov_moscow_oblast,City,central_russia_serpukhov
6 307 166,6 307 166,R,153,Russia,Россия,Prokhorovka,Прохоровка,6 288 316,prokhorovka,City,prokhorovka
6 307 302,6 307 302,R,153,Russia,Россия,Khotynets,Хотынец,6 288 493,khotynets,City,khotynets
6 307 328,6 307 328,R,153,Russia,Россия,Magas,Магас,6 288 336,magas,City,magas
6 307 358,6 307 358,R,153,Russia,Россия,Yuzhnouralsk,Южноуральск,6 288 320,yuzhnouralsk,City,yuzhnouralsk
6 307 376,6 307 376,R,153,Russia,Россия,Abzakovo,Абзаково,6 288 314,abzakovo_republic_of_bashkortostan,City,ural_abzakovo
6 307 644,6 307 644,R,153,Russia,Россия,Sarma,Сарма,6 288 341,sarma,City,sarma
6 307 666,6 307 666,R,153,Russia,Россия,Patrony,Патроны,6 084 689,patrony,City,patrony
6 307 686,6 307 686,R,153,Russia,Россия,Baykal,Байкал,6 084 689,baykal,City,baykal
6 307 688,6 307 688,R,153,Russia,Россия,Maksimikha,Максимиха,6 288 318,maksimikha,City,maksimikha
6 308 040,6 308 040,R,153,Russia,Россия,Protvino,Протвино,6 288 454,protvino,City,protvino
6 308 045,6 308 045,R,153,Russia,Россия,Ruza,Руза,6 288 454,ruza_moscow_oblast,City,moscow_oblast_ruza
6 308 047,6 308 047,R,153,Russia,Россия,Shakhovskaya,Шаховская,6 288 454,shakhovskaya,City,shakhovskaya
6 308 460,6 308 460,R,153,Russia,Россия,Konobeevo,Конобеево,6 288 454,konobeevo,City,konobeevo
6 308 461,6 308 461,R,153,Russia,Россия,Vinogradovo,Виноградово,6 288 454,vinogradovo,City,vinogradovo
6 308 468,6 308 468,R,153,Russia,Россия,Zhilevo,Жилево,6 288 454,zhilevo,City,zhilevo
6 308 473,6 308 473,R,153,Russia,Россия,Sandarovo,Сандарово,6 288 454,sandarovo,City,sandarovo
6 308 481,6 308 481,R,153,Russia,Россия,Chismena,Чисмена,6 288 454,chismena,City,chismena
6 308 509,6 308 509,R,153,Russia,Россия,Malyshevo,Малышево,6 288 454,malyshevo,City,malyshevo
6 308 516,6 308 516,R,153,Russia,Россия,Lugovaya,Луговая,178 289,lugovaya,City,lugovaya
6 308 536,6 308 536,R,153,Russia,Россия,Selyatino,Селятино,6 288 454,selyatino,City,selyatino
6 308 876,6 308 876,R,153,Russia,Россия,Velsk,Velsk,6 288 307,velsk_arkhangelsk_oblast,City,arkhangelsk_oblast_velsk
6 308 912,6 308 912,R,153,Russia,Россия,Tunoshna,Туношна,6 288 591,tunoshna,City,tunoshna
965 821 303,965 821 303,R,153,Russia,Россия,Zheleznovodsk,Железноводск,965 821 145,zheleznovodsk,City,zheleznovodsk
965 821 359,965 821 359,R,153,Russia,Россия,Ertsevo,Ерцево,965 820 979,ertsevo,City,ertsevo
965 821 381,965 821 381,R,153,Russia,Россия,Onega ,Онега,965 820 979,onega,City,onega
965 821 391,965 821 391,R,153,Russia,Россия,Verhnyaya Toyma ,Верхняя Тойма,965 820 979,verhnyaya_toyma,City,verhnyaya_toyma
965 821 401,965 821 401,R,153,Russia,Россия,Lunevo ,Лунево,965 821 116,lunevo,City,lunevo
965 821 407,965 821 407,R,153,Russia,Россия,Rybachiy ,Рыбачий,965 820 933,rybachiy,City,rybachiy
965 821 416,965 821 416,R,153,Russia,Россия,Noginsk,Ногинск,965 821 051,noginsk,City,noginsk
965 821 422,965 821 422,R,153,Russia,Россия,Podolsk,Подольск,965 821 051,podolsk,City,podolsk
965 821 425,965 821 425,R,153,Russia,Россия,Pudozh ,Пудож,965 820 974,pudozh,City,pudozh
965 821 434,965 821 434,R,153,Russia,Россия,Almetevsk ,Альметьевск,965 820 976,almetevsk,City,almetevsk
965 821 441,965 821 441,R,153,Russia,Россия,Neftekamsk ,Нефтекамск,965 820 977,neftekamsk,City,neftekamsk
965 821 445,965 821 445,R,153,Russia,Россия,Kanevka,Каневка,965 820 939,kanevka,City,kanevka
965 821 455,965 821 455,R,153,Russia,Россия,Vyksa ,Выкса,965 821 142,vyksa_nizhny_novgorod_oblast,City,nizhny_novgorod_oblast_vyksa
965 821 462,965 821 462,R,153,Russia,Россия,Foros ,Форос,6 084 933,foros,City,foros
965 821 469,965 821 469,R,153,Russia,Россия,Koktebel ,Коктебель,6 057 828,koktebel,City,koktebel
965 821 470,965 821 470,R,153,Russia,Россия,Koreiz ,Кореиз,6 084 933,koreiz,City,koreiz
965 821 472,965 821 472,R,153,Russia,Россия,Mirniy ,Мирный,6 057 828,mirniy_crimea,City,crinea_mirniy
965 821 474,965 821 474,R,153,Russia,Россия,Novyy Svet ,Новый Свет,6 057 828,novyy_svet,City,novyy_svet
965 821 477,965 821 477,R,153,Russia,Россия,Saki ,Саки,6 057 828,saki,City,saki
965 821 479,965 821 479,R,153,Russia,Россия,Uglovoe ,Угловое,6 057 828,uglovoe,City,uglovoe
965 821 484,965 821 484,R,153,Russia,Россия,Pechory,Печоры,965 820 997,pechory,City,pechory
965 821 528,965 821 528,R,153,Russia,Россия,Lomonosov,Ломоносов,965 820 996,lomonosov,City,lomonosov
965 821 532,965 821 532,R,153,Russia,Россия,Shlisselburg,Шлиссельбург,965 820 996,shlisselburg,City,shlisselburg
965 821 534,965 821 534,R,153,Russia,Россия,Tikhvin,Тихвин,965 820 996,tikhvin,City,tikhvin
965 821 540,965 821 540,R,153,Russia,Россия,Gorno-Altaisk,Горно-Алтайск,965 820 891,gorno-altaisk,City,gorno-altaisk
965 821 545,965 821 545,R,153,Russia,Россия,Sheregesh,Шерегеш,965 820 889,sheregesh,City,sheregesh
965 821 558,965 821 558,R,153,Russia,Россия,Esto-Sadok,Эсто-Садок,6 084 686,esto-sadok,City,esto-sadok
965 821 559,965 821 559,R,153,Russia,Россия,Golubitskaya,Голубицкая,965 821 147,golubitskaya,City,golubitskaya
965 821 562,965 821 562,R,153,Russia,Россия,Inozemcevo,Иноземцево,965 821 147,inozemcevo,City,inozemcevo
965 821 565,965 821 565,R,153,Russia,Россия,Kuchuguri,Кучугуры,965 821 147,kuchuguri,City,kuchuguri
965 821 566,965 821 566,R,153,Russia,Россия,Labinsk,Лабинск,965 821 147,labinsk,City,labinsk
965 821 592,965 821 592,R,153,Russia,Россия,Prokhorovo,Прохорово,965 821 051,prokhorovo,City,prokhorovo
965 821 593,965 821 593,R,153,Russia,Россия,Ileza ,Илеза,965 820 979,ileza,City,ileza
965 824 579,965 824 579,R,153,Russia,Россия,Rybinsk,Рыбинск,965 821 117,rybinsk,City,rybinsk
965 824 580,965 824 580,R,153,Russia,Россия,Velsk,Вельск,965 820 979,velsk,City,velsk
965 824 817,965 824 817,R,153,Russia,Россия,Emmaus,Эммаус,965 821 051,emmaus,City,emmaus
965 824 845,965 824 845,R,153,Russia,Россия,Rassudovo,Рассудово,2 395,rassudovo,City,rassudovo
965 824 906,965 824 906,R,153,Russia,Россия,ST Fakel 2,СТ Факел 2,3 028,st_fakel_2,City,st_fakel_2
965 825 038,965 825 038,R,153,Russia,Россия,Volokolamsk,Волоколамск,965 821 051,volokolamsk,City,volokolamsk
965 825 244,965 825 244,R,153,Russia,Россия,Krutinka,Крутинка,965 820 887,krutinka,City,krutinka
965 825 287,965 825 287,R,153,Russia,Россия,Gaspra,Гаспра,6 084 933,gaspra,City,gaspra
965 825 440,965 825 440,R,153,Russia,Россия,Rasskazovka,Рассказовка,965 821 051,rasskazovka,City,rasskazovka
965 825 441,965 825 441,R,153,Russia,Россия,Vatutinki,Ватутинки,965 821 051,vatutinki,City,vatutinki
965 825 464,965 825 464,R,153,Russia,Россия,Nebug,Небуг,965 821 147,nebug,City,nebug
965 825 658,965 825 658,R,153,Russia,Россия,Ordzhonikidze,Орджоникидзе,6 057 828,ordzhonikidze,City,ordzhonikidze
965 825 716,965 825 716,R,153,Russia,Россия,Primorskiy (Black Sea),Приморский (берег Черного моря),6 057 828,primorskiy_crimea,City,crimea_primorskiy
965 825 944,965 825 944,R,153,Russia,Россия,Korolyov,Королев,965 821 051,korolyov,City,korolyov
965 826 071,965 826 071,R,153,Russia,Россия,Zheleznodorozhny,Железнодорожный,965 821 051,zheleznodorozhny,City,zheleznodorozhny
965 826 111,965 826 111,R,153,Russia,Россия,Grigorchikovo,Григорчиково,965 821 051,grigorchikovo,City,grigorchikovo
965 826 408,965 826 408,R,153,Russia,Россия,Parkovoe,Парковое,6 084 933,parkovoe,City,parkovoe
965 826 538,965 826 538,R,153,Russia,Россия,Izluchinsk,Излучинск,965 820 885,izluchinsk,City,izluchinsk
965 826 925,965 826 925,R,153,Russia,Россия,Gryazi,Грязи,6 288 368,gryazi,City,gryazi
965 826 998,965 826 998,R,153,Russia,Россия,Podlysie,Подлысье,6 288 471,podlysie,City,podlysie
965 827 036,965 827 036,R,153,Russia,Россия,Artyom,Артем,6 288 496,artyom,City,artyom
965 827 065,965 827 065,R,153,Russia,Россия,Udachny,Удачный,965 820 899,udachny,City,udachny
965 827 936,965 827 936,R,153,Russia,Россия,Vilga,Вилга,965 820 974,vilga,City,vilga
965 829 166,965 829 166,R,153,Russia,Россия,Staraya Ladoga,Старая Ладога,965 820 996,staraya_ladoga,City,staraya_ladoga
965 829 184,965 829 184,R,153,Russia,Россия,Yurga,Юрга,6 288 356,yurga_965829184,City,western_siberia_yurga3
965 829 225,965 829 225,R,153,Russia,Россия,Buzuluk,Бузулук,6 288 492,buzuluk,City,buzuluk
965 829 232,965 829 232,R,153,Russia,Россия,Mostovskoy,Мостовской,6 288 364,mostovskoy,City,mostovskoy
965 829 284,965 829 284,R,153,Russia,Россия,Tschelkino,Щелкино,6 057 828,tschelkino,City,crimea_tschelkino_neighborhood
965 829 287,965 829 287,R,153,Russia,Россия,Sarapul,Сарапул,6 288 559,sarapul,City,sarapul
965 829 296,965 829 296,R,153,Russia,Россия,Velikodvorie,Великодворье,965 825 039,velikodvorie,City,velikodvorie
965 829 303,965 829 303,R,153,Russia,Россия,Pikino,Пикино,6 288 454,pikino,City,pikino
965 829 326,965 829 326,R,153,Russia,Россия,Lazurnoe,Лазурное,6 057 828,lazurnoe,City,lazurnoe
965 829 328,965 829 328,R,153,Russia,Россия,Big Gelendzhik,Большой Геленджик,6 288 364,big_gelendzhik,City,big_gelendzhik
965 829 394,965 829 394,R,153,Russia,Россия,Silino,Силино,965 820 996,silino,City,silino
965 829 439,965 829 439,R,153,Russia,Россия,Nikolaevsk-na-Amure,Николаевск-на-Амуре,965 820 923,nikolaevsk-na-amure,City,nikolaevsk-na-amure
1 166,1 166,R,153,Russia,Россия,Elista,Элиста,6 288 350,elista,City,elista
1 520,1 520,R,153,Russia,Россия,Chita,Чита,6 288 592,chita,City,chita
1 783,1 783,R,153,Russia,Россия,Kemerovo,Кемерово,6 288 356,kemerovo,City,kemerovo
1 948,1 948,R,153,Russia,Россия,Samara,Самара,6 288 524,samara,City,samara
2 365,2 365,R,153,Russia,Россия,Murmansk,Мурманск,6 288 460,murmansk,City,murmansk
2 403,2 403,R,153,Russia,Россия,Magnitogorsk,Магнитогорск,6 288 320,magnitogorsk,City,magnitogorsk
2 546,2 546,R,153,Russia,Россия,Neryungri,Нерюнгри,6 288 519,neryungri,City,neryungri
2 587,2 587,R,153,Russia,Россия,Noyabrsk,Ноябрьск,6 288 590,noyabrsk,City,noyabrsk
2 721,2 721,R,153,Russia,Россия,Novosibirsk,Новосибирск,6 288 487,novosibirsk,City,novosibirsk
2 974,2 974,R,153,Russia,Россия,Orenburg,Оренбург,6 288 492,orenburg,City,orenburg
3 607,3 607,R,153,Russia,Россия,Ukhta,Ухта,6 288 362,ukhta,City,ukhta
3 615,3 615,R,153,Russia,Россия,Ufa,Уфа,6 288 314,ufa,City,ufa
3 712,3 712,R,153,Russia,Россия,Vorkuta,Воркута,6 288 362,vorkuta,City,vorkuta
5 523,5 523,R,153,Russia,Россия,Kislovodsk,Кисловодск,6 288 530,kislovodsk,City,kislovodsk
7 513,7 513,R,153,Russia,Россия,Grozny,Грозный,6 288 319,grozny,City,grozny
8 372,8 372,R,153,Russia,Россия,Kyzyl,Кызыл,6 288 549,kyzyl,City,kyzyl
9 034,9 034,R,153,Russia,Россия,Velikiy Novgorod,Великий Новгород,6 288 483,velikiy_novgorod,City,velikiy_novgorod
179 602,179 602,R,153,Russia,Россия,Dzerzhinskiy,Дзержинский,965 821 051,dzerzhinskiy,City,dzerzhinskiy
179 612,179 612,R,153,Russia,Россия,Lyublino,Люблино,6 288 483,lyublino,City,lyublino
179 619,179 619,R,153,Russia,Россия,Mytishchi,Мытищи,965 821 051,mytishchi,City,mytishchi
179 637,179 637,R,153,Russia,Россия,Vsevolozhsk,Всеволожск,965 820 996,vsevolozhsk,City,vsevolozhsk
179 651,179 651,R,153,Russia,Россия,Shcherbinka,Щербинка,965 821 051,shcherbinka,City,shcherbinka
179 668,179 668,R,153,Russia,Россия,Nikulino,Никулино,6 288 344,nikulino,City,nikulino
179 682,179 682,R,153,Russia,Россия,Cheremushki,Черемушки,6 288 365,cheremushki,City,cheremushki
602 214,602 214,R,153,Russia,Россия,Svetlogorsk,Светлогорск,965 820 933,svetlogorsk,City,svetlogorsk
6 004 445,6 004 445,R,153,Russia,Россия,Elektrougli,Электроугли,178 289,elektrougli,City,elektrougli
6 049 238,6 049 238,R,153,Russia,Россия,Yekaterinburg,Екатеринбург,6 288 533,yekaterinburg,City,yekaterinburg
6 051 835,6 051 835,R,153,Russia,Россия,Alushta,Алушта,6 057 828,alushta,City,alushta
6 057 747,6 057 747,R,153,Russia,Россия,Neman,Неман,965 820 933,neman,City,neman
6 057 809,6 057 809,R,153,Russia,Россия,Nicola,Никола,965 820 895,nicola,City,nicola
6 059 415,6 059 415,R,153,Russia,Россия,Feodosiya,Феодосия,6 057 828,feodosiya,City,feodosiya
6 122 883,6 122 883,R,153,Russia,Россия,Yelabuga,Елабуга,6 288 539,yelabuga,City,yelabuga
6 130 443,6 130 443,R,153,Russia,Россия,Rostov Velikiy,Ростов Великий,6 288 591,rostov,City,rostov
6 130 483,6 130 483,R,153,Russia,Россия,Vologda,Вологда,6 288 579,vologda,City,vologda
6 140 000,6 140 000,R,153,Russia,Россия,Baltiysk,Балтийск,965 820 933,baltiysk,City,baltiysk
6 146 722,6 146 722,R,153,Russia,Россия,Temryuk,Темрюк,6 288 364,temryuk,City,temryuk
6 199 017,6 199 017,R,153,Russia,Россия,Terney,Терней,6 288 496,terney,City,terney
6 199 031,6 199 031,R,153,Russia,Россия,Ust'-Koksa,Усть-Кокса,6 288 305,ust-koksa,City,ust'-koksa
6 204 653,6 204 653,R,153,Russia,Россия,Ostashkov,Осташков,6 288 557,ostashkov_central_russia,City,central_russia_ostashkov
6 256 022,6 256 022,R,153,Russia,Россия,Koktebel,Коктебель,6 057 828,koktebel_crimea,City,crimea_koktebel
6 267 971,6 267 971,R,153,Russia,Россия,Skhodnya,Сходня,178 289,skhodnya,City,skhodnya
6 267 974,6 267 974,R,153,Russia,Россия,Usovo,Усово,178 289,usovo,City,usovo
