3087	['acm_gost', 'poi_metro', 'poi_metro_station', 'price_cheap']	0.001%	недорогие гостиницы на ночь в метро юго западная	1
3088	['acm_hostel', 'city', 'geo_rayon', 'price_cheap']	0.001%	дешевый хостел иваново лениеский район	1
3089	['acm_hotel', 'city', 'country', 'map', 'reviews']	0.001%	карта кипра лимассол отель капитаниус отзывы	1
3090	['city', 'city_city', 'poi_centre', 'poi_metro_station_spb']	0.001%	садовый центр орхидея г.симферополь	1
3091	['acm_hotel_popular', 'city', 'date_month', 'price', 'time_season']	0.001%	хилтон 50 лет октября уфа цены	1
3092	['country', 'date_month', 'geo_oblast', 'tour']	0.001%	туры в египет из архангельска в январе пегас туристик	1
3093	['acm_hotel', 'acm_hotel_en', 'contacts_site']	0.001%	hotel prague star сайт отеля	1
3094	['city_city', 'date_year', 'geo_oblast', 'price', 'rest']	0.001%	отдых о пухуке цены 2015 г красноярск	1
3095	['acm_hotel_popular', 'wh_where']	0.001%	мечты сбываются. «swissôtel красные холмы»  где: космодамианская наб., 52, стр.6.	1
3096	['city', 'city_city', 'map', 'poi_station', 'poi_street_popular']	0.001%	карта г екатеринбурга жд вокзал - ул роза люксимбург 49	1
3097	['acm_gost', 'city', 'geo_rayon', 'poi_metro_station', 'poi_quay']	0.001%	гостиницы в москве район экспоцентра на краснопресненской набережной	1
3098	['acm_acm', 'acm_hostel', 'city', 'poi_metro_station']	0.001%	хостелы длительного проживания москва юго западная	1
3099	['date_month', 'wh_what']	0.001%	что одеть в шэньчжень в октябре	1
3100	['acm_gost_popular', 'acm_obj_part', 'price']	0.001%	цена станд номера рэдиссон славянская	1
3101	['acm_hotel', 'poi_metro_station_spb', 'poi_quay', 'space_near']	0.001%	отели возле набережной обводного канала в санк петербурге	1
3102	['acm_gost', 'city', 'poi_centre', 'poi_metro', 'space_near']	0.001%	гостиница в центре от метро охотничий ряд москва	1
3103	[' amn_aquapark', 'acm_hotel', 'city', 'geo_oblast']	0.001%	отели с аквапарком во пскове или псковской области	1
3104	['acm_hostel', 'city', 'contacts_site', 'space_near']	0.001%	хостелы возле дворца спорта юбилейный санкт-петербург официальный сайт	1
3105	['acm_gost', 'acm_hotel', 'city', 'price_cheap', 'space_near']	0.001%	отели гостиницы в питере недалеко от эрмитажа недорогие	1
3106	['acm_gost_popular', 'action_see', 'city', 'city_city', 'price', 'wh_what']	0.001%	город кельн что стоит посмотреть отчеты туристов цены	1
3107	['amn_internet', 'city']	0.001%	интернет магазин северная столица в спб	1
3108	[' word_situated', 'action_reach', 'poi_park', 'wh_how', 'wh_where']	0.001%	где. находится. парк. горького. как. до. него. доехать.	1
3109	['acm_obj', 'price', 'price_cheap']	0.001%	дом отдыха в подмосковье недорого на выходные цены	1
3110	['acm_ghouse', 'city_en']	0.001%	гостевой дом moscow style	1
3111	['acm_minihotel', 'city', 'contacts_phone', 'geo_oblast']	0.001%	москва  мини-отель тверская лофт телефон	1
3112	['acm_gost', 'city', 'country', 'map', 'poi_sea']	0.001%	побережье черного моря россия карта гагра гостиница тихий дон	1
3113	['city', 'contacts_site', 'peninsula', 'poi_centre']	0.001%	сайт спид центра крым симферополь	1
3114	['city', 'reviews', 'trip']	0.001%	иваново профи отзывы о поездке	1
3115	['acm_hostel', 'city_city', 'poi_metro_station']	0.001%	хостел города v каширское	1
3116	['action_stay', 'city', 'city_city', 'price', 'wh_where']	0.001%	где можно остановится на ночлег в городе феодосия по приемлемой цене	1
3117	['acm_acm', 'city', 'city_city']	0.001%	справка  о проживании адресупо городу в москве	1
3118	['acm_gost', 'city', 'econom_class', 'geo_rayon', 'poi_metro', 'poi_metro_station', 'price']	0.001%	цены в гостиницах москвы эконом класса одноместные в районе ст.молодежная	1
3119	['acm_hostel', 'city', 'price_cheap', 'wh_where']	0.001%	где найти дешевые хостелы в сергиев посаде	1
3120	['acm_hotel', 'acm_hotel_en', 'acm_hotel_popular_en', 'city', 'country']	0.001%	отель bidv hotel nha trang 3 вьетнам нячанг	1
3121	['acm_hostel_popular', 'amn_basin', 'country', 'wh_where']	0.001%	вьетнам бассейн на крыше это где	1
3122	['acm_minihotel', 'city', 'country', 'poi_metro', 'poi_metro_station_spb', 'poi_street_popular']	0.001%	мини-отель чкаловский ул. витебская, д. 33, м. чкаловская, нижний новгород, россия	1
3123	['acm_hotel', 'city', 'photo', 'reviews', 'stars_3']	0.001%	отель саншай виста 3 звезды в паттайе фото и отзывы	1
3124	['poi_metro_station', 'poi_metro_station_spb', 'space_near']	0.001%	апортименты рядом с парка победы	1
3125	['acm_hotel', 'city', 'city_city', 'poi_centre', 'stars_3']	0.001%	3 * отели нячанга находящиеся в центре города на 4 линии	1
3126	['acm_hotel_popular', 'poi_centre']	0.001%	свиссотель красные холмы конференц центр	1
3127	['acm_hostel', 'price_ukr']	0.001%	хостел тернопіль ціни	1
3128	[' word_situated', 'amn_beach', 'wh_where']	0.001%	где находиться пляж dongchong	1
3129	['action_rest', 'date_month', 'price_cheap']	0.001%	отдохнуть в египте в октябре недорого	1
3130	['acm_gost', 'city', 'city_city', 'geo_rayon', 'poi_metro_station_spb', 'poi_quay']	0.001%	гостиницы в районе фрунзенская набережная, 22 г. москва	1
3131	['acm_gost', 'acm_obj_part', 'city', 'date_month', 'date_year']	0.001%	севастополь гостиницы одноместный номер 12 октября 2015 года	1
3132	['geo_oblast', 'peninsula']	0.001%	сниму квартиру в кировском крым	1
3133	['acm_apart', 'action2book', 'city', 'poi_street_popular']	0.001%	снять апартаменты пл.ленина питер	1
3134	['city', 'contacts_phone', 'poi_park']	0.001%	ялта парк тайган телефон	1
3135	['amn_all_inclusive', 'city', 'price', 'rest']	0.001%	эйлат цены на отдых с ребенком 6лет все включено	1
3136	['acm_gost', 'date_month', 'poi_metro_station_spb']	0.001%	концерт в гостинице приморская 16 октября	1
3137	['acm_ghouse', 'action2book', 'holiday']	0.001%	гостевые дома в ростове великом снять на новый год	1
3138	['city', 'poi_avenue', 'poi_metro_station', 'poi_station']	0.001%	комсомольский проспект москве дом 38 /16 до ярославского вокзала	1
3139	['acm_gost', 'acm_hotel', 'city_city']	0.001%	гостиницы и отели в городе загорск	1
3140	['acm_gost', 'action_reach', 'city', 'city_city', 'poi_centre']	0.001%	добраться от гостиницы  патриот  в калининграде  до центра города	1
3141	['acm_hotel', 'feature_hourly', 'poi_metro_station', 'poi_park']	0.001%	отели с почасовой оплатой марьино марьинский парк	1
3142	['action_see', 'city', 'poi_centre', 'wh_what']	0.001%	что можно посмотреть вечером в питере в центре	1
3143	['acm_hostel', 'city', 'map', 'poi_street_popular']	0.001%	улица миллионная санкт-петербург хостел на карте	1
3144	['acm_apart', 'action2book', 'city', 'poi_sea', 'time_season']	0.001%	апартотели в айя-напе снять летом на берегу моря	1
3145	['acm_hotel_en', 'acm_hotel_popular_en', 'agency', 'date_year', 'reviews', 'space_near']	0.001%	турагенства рядом с grand jomtien palace hotel 3 отзывы 2015	1
3146	['city', 'map', 'poi_quay']	0.001%	санкт-петербург,песочная набережная,дом14,литера б,внайти на карте	1
3147	['geo_oblast', 'hot', 'tour']	0.001%	горящие путевки на пукет иркутск от анекс тур	1
3148	['contacts_phone', 'geo_oblast', 'price_cheap']	0.001%	самый дешевый телефон андроид томск	1
3149	['acm_hotels_popular', 'city_en', 'contacts_site']	0.001%	holiday inn moscow simonovsky официальный сайт	1
3150	['action_overnight', 'city', 'space_near', 'wh_where']	0.001%	где можно переночевать в сочи рядом с вокзалом	1
3151	['city', 'geo_rayon', 'poi_metro_station_spb', 'poi_street_popular']	0.001%	садовая ул 22 санкт-петербург район	1
3152	['acm_hotel', 'city', 'poi_metro', 'poi_park']	0.001%	метро прражская отель катерина парк	1
3153	['city', 'date_year', 'geo_oblast', 'tour']	0.001%	найти путёвки на пхукет у то пегас из иркутска нв 8.11.2015 на 10 дней	1
3154	['acm_gost', 'acm_obj_part', 'action2book', 'date_month', 'date_year', 'wh_how']	0.001%	в каких гостиницах великого новговода можно заказать номер на 4 человека с 3 января по7 января 2016 года	1
3155	[' word_situated', 'city', 'poi_metro', 'poi_metro_station_spb', 'wh_where']	0.001%	где находится банк хом кредит м пионерская спб	1
3156	['acm_hotel', 'city', 'contacts_site', 'stars_3']	0.001%	отель «балтия» 3* в санкт-петербурге - официальный сайт санкт петербург	1
3157	['city', 'poi_metro', 'poi_metro_station', 'price_cheap', 'space_near']	0.001%	холстел в москве недорого рядом с метро киевская	1
3158	['acm_hostel', 'city', 'poi_avenue', 'rating']	0.001%	санкт-петербург невский пр список хостелов по адресу	1
3159	['acm_gost', 'acm_obj_part', 'price', 'price_cheap']	0.001%	дешевые номера гостиницах кишинева  адрес и цена	1
3160	['acm_obj_part', 'amn_basin', 'country']	0.001%	оттели россии с бассейном в номере	1
3161	['acm_hotel', 'city', 'poi_metro', 'poi_street_popular', 'space_near']	0.001%	отель москва возле метро улица 1905 года	1
3162	['acm_hotel_en', 'city_city']	0.001%	hard rock hotel города	1
3163	['acm_gost', 'city', 'contacts_site', 'poi_quay']	0.001%	гостиница золотая набережная псков официальный сайт	1
3164	['acm_gost', 'city_city', 'poi_centre', 'price']	0.001%	петербург частные квартиры и гостиницы в центре города цены	1
3165	['acm_gost', 'acm_hotel', 'city', 'econom_class']	0.001%	анапа гостиницы и отели эконом класса для летнего отдыха	1
3166	['country', 'date_month', 'geo_oblast']	0.001%	турпутевки с челябинска в египет тайланд на январь	1
3167	['action2book', 'poi_metro_station', 'stars_3']	0.001%	заказать трансфер из аэропорта до baramee resortel 3*	1
3168	['date_month', 'price']	0.001%	стоимость входа на выставку электроники 10 - 11 октября в киеве	1
3169	['action_visit', 'city', 'date_month', 'wh_where']	0.001%	где  погулять   с   детьми   10  октября  в   минске  бесплатно	1
3170	['acm_ghouse', 'acm_gost', 'geo_oblast']	0.001%	гостевые дома и гостиницы станица ярославская  краснодаский край	1
3171	['acm_gost', 'city', 'feature_hourly', 'poi_metro', 'poi_metro_station']	0.001%	гостиницы москва с почасовой оплатой метро киевская	1
3172	['acm_gost', 'acm_hotel', 'city', 'map', 'poi_station']	0.001%	ростов на дону отели и гостиницы на карте жд вокзал	1
3173	['acm_gost', 'city', 'contacts_site', 'geo_rayon', 'poi_metro_station_spb']	0.001%	к-визит санкт-петербург официальный сайт гостиница в выборгском районе	1
3174	['acm_gost', 'acm_hostel', 'poi_metro', 'poi_metro_station_spb']	0.001%	хостел или мини гостиница метро спортивная	1
3175	['acm_hotel', 'amn_spa', 'city', 'contacts_site', 'island']	0.001%	спа отель сокос васильевский санкт-петербург официальный сайт	1
3176	['city_en', 'contacts_phone']	0.001%	hyatt regency istanbul ataköy телефон	1
3177	['acm_hostel', 'agregator_ostrovok', 'geo_oblast']	0.001%	островок ру новосибирск хостел зори	1
3178	['acm_obj_part', 'amn_newly_weds', 'city', 'price_cheap']	0.001%	номера для новобрачных в москве недорого	1
3179	['acm_hotel_en', 'action_reach', 'city', 'poi_metro_station', 'wh_how']	0.001%	как доехать от аэропорта до citi hotel nebo копенгаген	1
3180	['acm_acm', 'acm_ghouse']	0.001%	проживание в дивеевский гостевой дом	1
3181	['contacts_site', 'tour']	0.001%	библиоглобус турфирма официальный сайт подбор тура	1
3182	['action_buy', 'geo_oblast', 'hot']	0.001%	иркутск начанг купить горящую путевку	1
3183	['action_reach', 'city', 'price', 'transport_train']	0.001%	сколько стоит чтобы на скоростном поезде доехать от москвы до питера	1
3184	['acm_hotel', 'action_buy']	0.001%	купить отель riu arecas	1
3185	['acm_gost_popular', 'amn_basin', 'city', 'price']	0.001%	бассейн ялта интурист цены на посещение	1
3186	['city', 'map', 'resort_en', 'stars_3']	0.001%	badawia resort 3* в шарм-эль-шейх на карте	1
3187	['acm_hotel', 'country', 'price_cheap', 'stars_5']	0.001%	лучшие бюджетные отели турции 5 звезд	1
3188	['action_perceive', 'geo_oblast']	0.001%	ревизорро в ульяновске смотреть 18 серию	1
3189	['acm_minihotel', 'poi_sea', 'space_near']	0.001%	мини отель возле моря в юрмале	1
3190	['acm_hotel', 'stars_4', 'tour']	0.001%	тур в отель golden tulip sharjah 4*	1
3191	['city', 'date_year', 'geo_admin_okrug', 'reviews']	0.001%	альф лейла ва лейла хургада отзывы 2015	1
3192	['acm_hotel_en', 'country', 'stars_3']	0.001%	paragon villa hotel 3* вьетнам	1
3193	[' word_situated', 'acm_hotel', 'space_near', 'wh_how']	0.001%	какие отели шарма находятся возле сохо	1
3194	['acm_gost', 'poi_street_popular', 'time_season']	0.001%	частные гостиницы зиму ул. крымская 264 у светланы	1
3195	['city', 'photo', 'transport_train']	0.001%	двухэтажный поезд самара москва фото	1
3196	['acm_gost', 'acm_obj_part', 'city', 'time_hours']	0.001%	найти в мытищи комнату дешевле на 12 часов в гостиницу	1
3197	['acm_hotel_en', 'space_near']	0.001%	pgs hotels bauman casa рядом храм	1
3198	['acm_gost_popular', 'tour']	0.001%	steigenberger aqua magic 5 туры ру	1
3199	['action_reach', 'poi_river', 'wh_how']	0.001%	как доехать от фонтанки до кунцкамеры	1
3200	[' word_situated', 'acm_gost_popular', 'city', 'country', 'wh_how']	0.001%	настройка на каком спутнике находится азербайджан в москва	1
3201	['acm_hotel', 'city', 'country', 'reviews', 'stars_4']	0.001%	отель palmira palace 4* ялта россия отзывы	1
3202	['city', 'price', 'time_hours']	0.001%	сколько стоит час гостица в ногинске	1
3203	['acm_apart_en', 'acm_hotel_en', 'city', 'tour']	0.001%	gulf oasis hotel apartments дубай туры	1
3204	['acm_hotel_popular', 'poi_metro']	0.001%	краус м москва сити	1
3205	['acm_gost', 'acm_hotel', 'city', 'poi_centre']	0.001%	гостиница престиж отель центр санкт-петербург	1
3206	['poi_avenue', 'poi_park_en']	0.001%	park inn by radisson невский	1
3207	['acm_hostel', 'city', 'poi_station', 'price_cheap']	0.001%	хостелы хельсинки недорогие у вокзала ж д	1
3208	['acm_hotel', 'amn_all_inclusive', 'location_line', 'peninsula', 'stars_5']	0.001%	лучшие отели крыма 5 звезд все включено первая линия	1
3209	['acm_gost', 'acm_gost_popular', 'city', 'date_month']	0.001%	националь гостиница москв 10 ноября 2015а	1
3210	['geo_oblast', 'resort_en']	0.001%	jasmine beach resort 5 аланья	1
3211	[' word_situated', 'acm_hotel', 'city', 'city_city', 'wh_where']	0.001%	где находится отель лучано в городе казани	1
3212	['acm_gost_popular', 'acm_hotel_en', 'map', 'resort_en']	0.001%	patong resort hotel 4 на  карте со спутника	1
3213	['acm_hostel', 'poi_metro_station', 'poi_park']	0.001%	хостелы близ измайловского парка	1
3214	['acm_gost', 'geo_oblast', 'geo_rayon', 'poi_metro']	0.001%	гостиницы по часовая на метро кировский район	1
3215	['city_en', 'resort_en', 'reviews', 'stars_3']	0.001%	seashore pattaya resort 3* отзывы	1
3216	[' amn_aquapark', 'acm_gost', 'acm_hotel_popular', 'action_reach', 'wh_how']	0.001%	как добраться от гостиницы марриотт до аквапарка в кажани	1
3217	['city', 'poi_park_en', 'resort_en', 'reviews']	0.001%	green park resort 3 паттайя отзывы	1
3218	['acm_hotel', 'city', 'poi_avenue', 'poi_centre']	0.001%	отели в москве в центре на ленинском пр.	1
3219	['poi_park', 'space_near', 'wh_where']	0.001%	парк олимпийский где рядом поселиться	1
3220	['acm_gost', 'peninsula', 'poi_metro_station']	0.001%	гостиницы южного берега крыма	1
3221	['amn_parking', 'city_ukr']	0.001%	платні парковки у львові в центир	1
3222	['acm_hostel', 'contacts_phone', 'wh_how']	0.001%	хостел  как дома москваномер телефона	1
3223	['acm_gost', 'date_month', 'poi_avenue']	0.001%	гостиницы на невском январь 4-7 января	1
3224	['acm_hotel', 'city', 'geo_rayon', 'space_near']	0.001%	отели волгограда в дзержинском районе рядом сул новодвинская	1
3225	['acm_hotel', 'acm_hotel_popular', 'city', 'price', 'reviews']	0.001%	хургада отель хилтон лонг бич 4 отзывы  цена из кемерова	1
3226	['acm_hostel', 'city', 'poi_metro_station_spb', 'poi_street_popular']	0.001%	хостел софия ул.пушкинская д18	1
3227	['action_buy', 'city', 'country', 'wh_where']	0.001%	макосатин египет где купить в хургаде	1
3228	['resort_en', 'space_near', 'wh_what']	0.001%	phunawa resort что рядом	1
3229	['acm_gost', 'city_city', 'poi_station', 'space_near']	0.001%	гостиница в городе могилеве возле жд вокзала	1
3230	['acm_gost', 'city', 'poi_centre', 'price', 'space_near']	0.001%	гостиница в пензе рядом с кардиологическим центром цены	1
3231	['city', 'poi_centre', 'poi_metro_station', 'wh_how']	0.001%	как из аэропорта сочи доьраться в центр	1
3232	['acm_hotels_popular', 'acm_obj_part', 'city', 'price']	0.001%	holiday inn москва симоновский цены за номера	1
3233	['city', 'resort_en', 'tour']	0.001%	orange county resort - кемер найти тур	1
3234	['geo_rayon', 'island']	0.001%	крит район сталида poli studios	1
3235	['acm_gost', 'city', 'geo_uts', 'reviews']	0.001%	гостиница осипов красная поляна отзывы	1
3236	['acm_gost', 'contacts_phone', 'poi_metro_station_spb', 'price']	0.001%	гостиница усадьба отрада  волковское, цены телефон базы	1
3237	['map', 'poi_sea']	0.001%	андаманское море карта	1
3238	['acm_gost', 'acm_hotel_popular', 'city_city']	0.001%	гостиница классик города ош	1
3239	[' word_situated', 'acm_hotel', 'space_near', 'wh_what']	0.001%	что находиться около отеля респектакль	1
3240	[' word_situated', 'city', 'poi_station', 'wh_what']	0.001%	что находится  в шаговой дост в пности у жд вокзала краснодара	1
3241	['acm_gost', 'acm_obj_part', 'agregator_ostrovok']	0.001%	островок одноместный номер гостиница редисон славянсаая	1
3242	['acm_apart', 'poi_street_popular']	0.001%	апартаменты саквояж на улице ленина 6	1
3243	[' word_situated', 'acm_hotel', 'city', 'wh_how']	0.001%	какой отель находится неподалеку от цнит прогресс в санкт-петербурге	1
3244	[' word_situated', 'city', 'poi_metro', 'wh_how']	0.001%	на какой станции метро находится арбат в москве	1
3245	['city', 'city_city', 'geo_oblast', 'map']	0.001%	город до питера из железногорска курской области карта	1
3246	['city', 'island', 'price', 'tour']	0.001%	туры остров крит из москвы от всех туроператоров цены	1
3247	['acm_ghouse', 'acm_obj_part', 'city', 'city_city', 'date_month', 'poi_street_popular']	0.001%	сниму номер в гостевом домев ноябре на улице морской город геленджик	1
3248	['amn_laundry', 'geo_rayon', 'price']	0.001%	прачечная в адмиралтеском районе для хосте5лов и цены	1
3249	['acm_hotel', 'city', 'contacts_phone', 'geo_uts']	0.001%	отель осипов красная поляна телефон	1
3250	['acm_gost', 'acm_hotel', 'action2book', 'city', 'price', 'price_expensive']	0.001%	не дорогие гостиницы львова - цены на отели, онлайн бронирование	1
3251	['acm_acm', 'acm_hostel', 'city', 'poi_station']	0.001%	проживание в хостеле и трансферт от ж/д вокзала «екатеринбург-пассажирский»	1
3252	['acm_hotel_popular_en', 'country', 'resort_en', 'tour']	0.001%	туры в египет grand plase resort	1
3253	[' word_situated', 'resort_en', 'space_near', 'wh_what']	0.001%	dessole sea lion beach resort mui ту что находиться рядом	1
3254	['acm_hotel', 'acm_hotel_popular', 'acm_obj_part', 'geo_oblast']	0.001%	номер сингл в отеле хилтон ленинградская	1
3255	['acm_hostel', 'city', 'contacts_phone', 'rating']	0.001%	хостел тюмени список с адресами и телефонами	1
3256	['acm_hotel', 'city', 'city_city', 'poi_metro_station']	0.001%	конгресс-отеля «вега» г. москва, измайловское шоссе, д.71 корп. 3в	1
3257	['acm_hotel', 'city', 'how_many', 'poi_station']	0.001%	сколько будет стоить такси от железнадорожного вокзала риги до отеля конвеста сета рига до отеля конвеста сета в рублях	1
3258	['city', 'date_month', 'time_season']	0.001%	положение о конкурсе в санкт петербург вдохновение осень с1 4 ноября	1
3259	['acm_gost', 'city_city', 'geo_rayon', 'poi_metro_station_spb', 'price']	0.001%	стоимость гостинницы санкт-петербур адмиралтейский район  с16.10.на1715 г.	1
3260	[' word_situated', 'acm_hotel', 'poi_street_popular', 'wh_how']	0.001%	отель  аструс на какой улице находиться	1
3261	['acm_gost', 'action_perceive', 'photo']	0.001%	смотреть фото гостиницы иртыш полулюкс в павлодаре	1
3262	['acm_gost', 'action2book', 'peninsula', 'poi_sea']	0.001%	снять гостирицу на берегу моря в крыму на ноябырь гостиницу в крыму	1
3263	['city', 'how_far', 'poi_metro_station', 'poi_station']	0.001%	сколько ехать из аэропорта милана до центрального вокзала	1
3264	['acm_gost', 'amn_basin', 'city', 'poi_centre']	0.001%	гостиница с бассейном и сауной краснодар центр	1
3265	['date_year', 'price', 'rest', 'time_season']	0.001%	отдых в херсоне зимой 2016 цены	1
3266	['acm_hotel_en', 'city', 'city_en', 'reviews', 'stars_3']	0.001%	ibis al barsha dubai hotel 3* (дубаи) отзывы	1
3267	['how_many', 'tour']	0.001%	сколько времени нужно для оформления визы в грециюдля отдыха по путевке	1
3268	['date_month', 'geo_oblast', 'price_cheap', 'rest']	0.001%	недорогой отдых за границей в октябре из челябинска	1
3269	['acm_gost', 'amn_breakfast', 'city', 'date_year']	0.001%	гостиницы адлера с завтраком описанием 2015	1
3270	['amn_restaurant', 'poi_metro_station']	0.001%	ресторан университета дружбы народов	1
3271	['acm_hostel_popular', 'action_do', 'wh_how']	0.001%	как делать крышу на веранду	1
3272	['city', 'poi_metro_station', 'transport_train']	0.001%	поезда из порт авентуро до аэропорта	1
3273	[' word_situated', 'city', 'poi_metro', 'space_near']	0.001%	музей им.пушкина в москве находится возле метро	1
3274	['acm_obj_part', 'reviews']	0.001%	лиготель семейный номер отзывы оописание	1
3275	['city', 'date_month', 'date_year', 'geo_oblast', 'price', 'reviews', 'tour']	0.001%	цены на туры из омска на пхукет в декабре 2015 и отзывы	1
3276	['city', 'transport_train', 'trip', 'wh_what']	0.001%	что нужно для поездки в калининград на поезде	1
3277	['acm_hotel_en', 'price', 'transport_plane']	0.001%	самолет jumbo hotel цены	1
3278	['acm_obj', 'peninsula', 'reviews']	0.001%	крым пансионат массандра отзывы	1
3279	['city', 'date_month', 'price', 'wh_how']	0.001%	хургада какая на ноябрь цена на 10 дней	1
3280	['acm_obj', 'acm_obj_popular']	0.001%	санаторий южное взморье массажиты	1
3281	['country', 'date_year', 'price', 'time_season', 'tour']	0.001%	туры в грецию острова лето 2016 цены в рублях	1
3282	['acm_gost', 'city', 'poi_metro_station_spb', 'poi_street_popular', 'space_near']	0.001%	москва, ближайшие гостиницы с ул.звенигородской,12	1
3283	['arrangement', 'city', 'wh_where_direction']	0.001%	куда можно слетать из стамбула на экскурсии	1
3284	['city', 'poi_metro_station', 'poi_street_popular', 'space_near']	0.001%	госиницы в москве возле ул новослободская	1
3285	['acm_hotel', 'amn_beach', 'photo']	0.001%	отели в рас аль хайма с собственным пляжем с фото	1
3286	['acm_hostel', 'wh_where']	0.001%	где находиласьходиться хостел пит	1
3287	['acm_hotel', 'amn_spa', 'holiday', 'tour']	0.001%	тур в спа отель тойла на рождество	1
3288	['acm_obj', 'acm_obj_popular', 'city', 'contacts_site']	0.001%	сайт санатория южное взморье сочи официальный	1
3289	['country', 'resort_en', 'reviews']	0.001%	riviera beach resort & spa вьетнам отзывы	1
3290	['acm_gost', 'acm_hostel', 'poi_metro', 'poi_metro_station_spb', 'space_near']	0.001%	гостиница или хостел в с-петербурге около метро горьковская	1
3291	['acm_minihotel', 'action2book', 'geo_uts']	0.001%	все мини отели витязево аренда	1
3292	['acm_hotel', 'city', 'location_line', 'reviews', 'stars_4']	0.001%	лучшие отели кемера 4 звезды первая линия отзывы	1
3293	['amn_beach', 'map', 'wh_where_direction']	0.001%	пляжи ко куда на карте	1
3294	['amn_all_inclusive', 'stars_4']	0.001%	be live las morlas 4* (varadero) все включено	1
3295	['acm_gost', 'amn_internet', 'geo_oblast', 'poi_metro_station', 'space_near']	0.001%	гостиницы новосибирска оплата через интернет рядом с аэропортом	1
3296	['acm_gost', 'amn_internet']	0.001%	интернет магазин для гостиниц	1
3297	['action2book', 'city', 'holiday', 'rest']	0.001%	забронировать отдых на новогодние праздники в светлогорске и зеленоградске jntkm akfvbyuj	1
3298	[' amn_aquapark', 'city', 'reviews']	0.001%	сиренис пунта кана резорт казино и аквапарк отзывы	1
3299	['acm_gost', 'acm_minihotel', 'contacts_site']	0.001%	сайт гостинницы мини-отель business city	1
3300	['acm_hotel', 'acm_hotel_popular', 'poi_metro_station_spb']	0.001%	отель парус корпус приморский	1
3301	['action_reach', 'poi_metro_station_spb']	0.001%	доехать от технологического института до обводного канала автовокзал	1
3302	['city', 'contacts_site', 'geo_oblast', 'tickets', 'transport_train']	0.001%	билеты на поезд из новосибирска в москву официальный сайт	1
3303	['acm_gost', 'city_city', 'wh_how']	0.001%	гостиница albatros какой adres г perm	1
3304	['acm_gost', 'city_city', 'photo']	0.001%	гостиницы г. азова фото	1
3305	['city', 'date_month', 'date_year', 'how_many']	0.001%	сколько градусов в хургаде с 20 ноября по 30 ноября 2015	1
3306	['action_buy', 'agregator_ostrovok']	0.001%	maria prag купить островок	1
3307	['action_buy', 'city', 'date_year', 'geo_oblast', 'tickets', 'transport_train']	0.001%	купить билеты на поезд москва мурманск  на 11 10 2015	1
3308	['acm_gost', 'map', 'poi_metro_station']	0.001%	гостиница золотой колос на вднх на карте	1
3309	['acm_apart', 'acm_hotel', 'action2book', 'country']	0.001%	египет снять апартаменты при отеле	1
3310	['acm_gost', 'city', 'contacts_phone', 'econom_class']	0.001%	пос.домбай гостиницы эконом класса и контактный телефон	1
3311	['action_buy', 'poi_metro', 'poi_metro_station_spb']	0.001%	купить б/у шины не дорого .м.спортивное.м.фрунзенское	1
3312	['action_see', 'city', 'holiday', 'wh_what']	0.001%	что посмотреть в праге на новогодние праздники	1
3313	['acm_hotel', 'city_city', 'date_month']	0.001%	город винница отель апрель	1
3314	['acm_gost', 'city_city', 'geo_oblast', 'space_near']	0.001%	гостиницы рядом с апелляционным судом г. томск	1
3315	['acm_hostel', 'action_overnight', 'price_cheap']	0.001%	переночевать в киеве недорого хостел	1
3316	['city', 'contacts_site', 'tickets', 'transport_train']	0.001%	жд билеты официальный сайт ржд расписание поездов воронеж москва	1
3317	['action2book', 'geo_oblast', 'tickets']	0.001%	автовокзал новосибирск бронирование билетов онлайн	1
3318	['acm_hotel', 'acm_hotel_en', 'contacts_phone']	0.001%	отель solo sokos hotel palace bridge телефон	1
3319	['acm_hotel_en', 'city', 'country', 'rest']	0.001%	alva donna hotel турция сиде отдых	1
3320	['acm_gost', 'city', 'poi_metro', 'poi_metro_station_spb', 'price']	0.001%	гостиница у метро звездное в питере стоимость  до 2000 рублей	1
3321	['acm_hostel_popular']	0.001%	веранда и крыша из поликарбаната	1
3322	['city', 'poi_avenue', 'poi_street_popular', 'price', 'reviews']	0.001%	курортный городок адлер улица ленина 219 цены отзывы	1
3323	['acm_hotel', 'acm_obj_part', 'amn_jacuzzi']	0.001%	отель ритц карлтог номер с джакузи	1
3324	['acm_gost', 'acm_hotel_popular', 'acm_hotels_popular', 'city', 'contacts_site', 'price']	0.001%	гостиница холидей инн москва сущевский валофициальный сайт цены	1
3325	['country', 'photo', 'wh_what']	0.001%	что привезти из литвы фото	1
3326	['country', 'geo_oblast', 'price', 'tour']	0.001%	путевки в египет из новосибирска цены	1
3327	['geo_oblast', 'poi_street_popular', 'space_near', 'wh_how']	0.001%	хабаровск стадион им ленина  рядом какая улица	1
3328	['acm_hotel', 'contacts_site', 'geo_oblast', 'poi_metro_station_spb']	0.001%	отель велес владимирская область официальный сайт	1
3329	['poi_avenue', 'poi_quay', 'wh_how']	0.001%	как пройти от вознесенского проспекта до университетской набережной	1
3330	['action_reach', 'poi_avenue', 'poi_station', 'wh_how']	0.001%	как добраться до ярославского вокзала с проспекта буденого	1
3331	['action_reach', 'city', 'how_many', 'poi_metro', 'poi_metro_station']	0.001%	сколько идти от метро мякинино до крокус сити холл	1
