1835	['acm_gost', 'action2book', 'city', 'time_hours']	0.001%	снять гостиницу на час в ставрополе	1
1836	['acm_apart', 'agregator_ostrovok', 'amn_basin', 'city']	0.001%	апартаменты с бассейном в барселоне островок	1
1837	['acm_gost', 'acm_gost_popular', 'acm_obj_part']	0.001%	гостиница националь номера	1
1838	['acm_gost_ukr', 'city', 'price_cheap', 'price_ukr']	0.001%	готелі львова недорого ціни	1
1839	['acm_hotel', 'word_variant']	0.001%	отель вариант	1
1840	['acm_gost', 'city', 'geo_oblast', 'poi_metro_station_spb', 'rating']	0.001%	гостиницы красногорска московской области список	1
1841	['acm_hotel', 'amn_all_inclusive', 'date_year', 'peninsula', 'price']	0.001%	отели в крыму 2015 цены все включено	1
1842	['acm_gost', 'acm_gost_popular', 'action2book', 'city', 'price']	0.001%	гостиницы минска цены эконом забронировать	1
1843	['acm_hostel', 'acm_minihotel', 'city', 'geo_rayon', 'poi_metro', 'poi_metro_station']	0.001%	хостелы и мини отели москва район метро профсоюзная	1
1844	['action_visit', 'poi_metro_station']	0.001%	посетить вднх	1
1845	['acm_hostel', 'city', 'photo', 'price']	0.001%	хостелы санкт- петербурга цены фото	1
1846	['city', 'poi_metro_station', 'poi_park']	0.001%	севастопольский парк минск	1
1847	['acm_minihotel', 'city', 'poi_centre', 'price_cheap']	0.001%	миниотели в санкт-петербурге недорого в центре	1
1848	['acm_gost', 'acm_gost_popular', 'action_reach']	0.001%	проехать к гостиннице спутник	1
1849	['city', 'date_month', 'date_year', 'price', 'reviews']	0.001%	цены на пхукете октябрь 2015 отзывы	1
1850	['acm_hotel', 'city', 'city_city', 'price_cheap', 'time_hours']	0.001%	дешевые отели по часу в город мытищи	1
1851	['acm_obj_part', 'action2book', 'geo_oblast', 'price_cheap']	0.001%	снять номер дешево в хабаровске	1
1852	['acm_apart', 'acm_hotel_popular', 'city', 'contacts_site', 'stars_4']	0.001%	апарт отель русские сезоны   4* адлер официальный сайт	1
1853	['city', 'map', 'wh_where']	0.001%	где на карте хургада	1
1854	['acm_hotel', 'amn_breakfast', 'city', 'poi_sea']	0.001%	алушта отели у моря с завтраком	1
1855	['city', 'geo_oblast', 'how_far', 'transport_train']	0.001%	сколько ехать от омска до москвы на поезде	1
1856	['action_visit', 'arrangement', 'city', 'wh_where_direction']	0.001%	куда можно сходить в минске на экскурсию	1
1857	['acm_hotel_popular', 'date_year', 'tour']	0.001%	путевки в европу 2015	1
1858	['acm_gost_popular', 'acm_hotel', 'city', 'country', 'lang_rus', 'map']	0.001%	вьетнам нячанг карта отелей на русском спутник	1
1859	[' amn_aquapark', 'acm_gost', 'city', 'country']	0.001%	аквапарк гостиница беларусь минск	1
1860	['acm_gost', 'city', 'poi_avenue', 'price_cheap']	0.001%	недорогие гостиницы в ярославле на московском проспекте	1
1861	['acm_hotel', 'acm_obj_popular', 'city']	0.001%	адлер отель южное взморье	1
1862	['action_visit', 'geo_oblast', 'wh_where_direction']	0.001%	куда съездить в калининградской области	1
1863	['acm_hotel', 'acm_hotels_popular', 'acm_obj_part', 'city', 'photo']	0.001%	отель,,парк отель" в калуге-фото номеров	1
1864	['acm_hotel', 'city', 'city_city', 'contacts_phone']	0.001%	отели г.красногорск телефон	1
1865	['acm_gost', 'city_city', 'geo_oblast', 'rating']	0.001%	список гостиниц в г. ульяновске	1
1866	['acm_hotel', 'acm_obj_part', 'city', 'contacts_site', 'poi_avenue']	0.001%	отель номера на невском санкт-петербург официальный сайт	1
1867	['acm_gost', 'acm_hotel', 'city', 'contacts_site', 'poi_avenue']	0.001%	гостиница невский гранд отель санкт-петербург официальный сайт	1
1868	['acm_apart', 'action_buy', 'geo_uts']	0.001%	купить апартаменты в лоо	1
1869	['acm_hotel', 'geo_admin_okrug', 'price_cheap']	0.001%	дешевые отели свао	1
1870	['acm_hostel', 'action2book', 'city', 'geo_oblast', 'geo_rayon', 'price_cheap']	0.001%	хостелы в екатеринбурге снять дешево в районе кировский	1
1871	['acm_hotel', 'acm_hotel_popular', 'acm_obj_part', 'city']	0.001%	гранд отель европа санкт петербург номера	1
1872	['acm_apart', 'city', 'location_line']	0.001%	шарджа апартаменты на первой линии	1
1873	['acm_hotel', 'acm_hotel_popular', 'action_reach', 'city', 'poi_metro_station', 'wh_how']	0.001%	как доехать от аэропорта пулково до отеля бристоль	1
1874	['acm_hotel', 'date_month', 'geo_oblast', 'rest', 'stars_4']	0.001%	отдых в октябре в аланье отели 4*	1
1875	['acm_gost', 'city', 'city_city', 'photo', 'price']	0.001%	гостиницы в городе самарканд цены фото	1
1876	['acm_hotel', 'amn_all_inclusive', 'city', 'country', 'date_month', 'date_year', 'price', 'rest', 'stars_5']	0.001%	отдых в турции в октябре 2015 цены все включено кемер отели 5 звезд	1
1877	['acm_gost', 'city', 'transaction_feature_wo_mediators']	0.001%	гостиницы в домбае без посредников	1
1878	['country', 'geo_oblast', 'price']	0.001%	египетит цены в челябинске	1
1879	['acm_hotel', 'acm_obj', 'geo_uts']	0.001%	отели и пансионаты в витязево	1
1880	['acm_hotel', 'city', 'geo_oblast', 'poi_metro_station_spb', 'price']	0.001%	отель в железнодорожном московской области цены	1
1881	['acm_hotel', 'amn_all_inclusive', 'amn_spa', 'peninsula']	0.001%	спа отели в крыму все включено	1
1882	['acm_gost', 'city', 'contacts_site', 'country', 'price']	0.001%	гостиница украина в севастополе официальный сайт цены	1
1883	['acm_gost_popular', 'acm_minihotel']	0.001%	мини отель турист	1
1884	['acm_obj_part', 'amn_jacuzzi', 'city', 'poi_centre']	0.001%	номер с джакузи в центре москвы	1
1885	['action_reach', 'city', 'geo_oblast', 'poi_metro', 'wh_how']	0.001%	как доехать от м курская до домодедово	1
1886	['city', 'date_month', 'date_year', 'geo_oblast', 'tour']	0.001%	путевки иркутск -пхукет в декабре 2015	1
1887	['acm_gost_popular', 'acm_hotel', 'city', 'contacts_site', 'poi_metro_station']	0.001%	отель интурист коломенское москва официальный сайт	1
1888	['acm_obj', 'geo_oblast', 'geo_rayon', 'poi_metro_station', 'poi_metro_station_spb']	0.001%	санатории чеховский район московской области	1
1889	['geo_oblast', 'map', 'poi_centre']	0.001%	карта в центре челябинска	1
1890	['acm_hotel', 'city', 'country', 'poi_metro_station', 'poi_metro_station_spb']	0.001%	отель россия санкт-петербург парк победы	1
1891	['acm_gost', 'amn_restaurant', 'city', 'poi_centre']	0.001%	ресторан с гостиницей в центре спб	1
1892	['city', 'map', 'poi_metro', 'poi_metro_station_spb']	0.001%	гостиный двор спб метро карта	1
1893	['acm_hotel', 'acm_hotel_popular', 'city', 'poi_park']	0.001%	сочи. отель парк ривьера	1
1894	['acm_gost', 'action_show', 'geo_oblast', 'map']	0.001%	гостиницы иркутска показать на карте	1
1895	['acm_apart', 'city', 'poi_private_sector']	0.001%	севастополь апартаменты частный сектор	1
1896	['acm_hotel', 'city', 'city_city', 'price', 'price_cheap', 'reviews']	0.001%	недорогие отели г. адлер цена отзывы	1
1897	['city', 'geo_oblast', 'poi_metro']	0.001%	ярославская москва метро	1
1898	['acm_hostel', 'acm_obj_part', 'geo_oblast', 'price']	0.001%	хостёл курск номера цены	1
1899	['country', 'date_year', 'time_season', 'tour']	0.001%	туры в грецию зимой 2015	1
1900	['acm_gost', 'city_city', 'geo_oblast', 'island']	0.001%	гостиницы город остров псковская область	1
1901	['acm_obj_part', 'action2book', 'amn_kitchen', 'city']	0.001%	снять номер в москве с кухней	1
1902	['acm_gost', 'action2book', 'agregator_ostrovok', 'city']	0.001%	бронирование гостиниц в пекине островок	1
1903	['acm_hostel_popular', 'amn_basin', 'city']	0.001%	бассейны на крыше в гонконге	1
1904	['city', 'geo_oblast', 'poi_street_popular']	0.001%	курская  ул и боровая ул спб	1
1905	['acm_gost', 'acm_gost_popular', 'poi_station', 'space_near']	0.001%	эконом гостиницы возле ленинградского вокзала	1
1906	['acm_hotel', 'geo_uts', 'price']	0.001%	отели витязево стоимость	1
1907	['acm_gost', 'city', 'poi_metro', 'price', 'space_near']	0.001%	москва стоимость гостиницы рядом с метро	1
1908	['acm_minihotel', 'poi_metro_station', 'poi_station', 'space_near']	0.001%	мини отель около белорусского вокзала	1
1909	['acm_hotel', 'amn_banya', 'city']	0.001%	санкт-петербург отель с баней	1
1910	['acm_hotel', 'acm_hotel_popular', 'city', 'contacts_phone', 'contacts_site']	0.001%	телефон отель арт галактика москва официальный сайт	1
1911	['acm_obj_part', 'action2book', 'amn_basin', 'geo_oblast']	0.001%	снять номер с бассейном новосибирск	1
1912	['acm_gost', 'amn_breakfast', 'city', 'geo_oblast', 'poi_centre', 'price_cheap']	0.001%	гостиница карелия  в санкт-петербурге в центре недорого с завтраком	1
1913	['action_overnight', 'city', 'price_cheap', 'wh_where']	0.001%	где можно переночевать в москве недорого	1
1914	['acm_gost_popular', 'acm_hostel', 'city', 'price']	0.001%	казань хостел спутник цены	1
1915	['action_buy', 'city', 'country', 'wh_what']	0.001%	что купить в  порту португалия	1
1916	['acm_gost_popular', 'acm_hotel', 'city', 'poi_street_popular']	0.001%	отели великий новгород улица октябрьская	1
1917	['acm_gost', 'city_city', 'econom_class', 'geo_oblast', 'rating']	0.001%	список гостиниц  эконом класса г. брянска	1
1918	['acm_hotel', 'city', 'peninsula', 'poi_sea']	0.001%	крым гаспра отели у моря	1
1919	['acm_gost', 'peninsula', 'price', 'price_cheap']	0.001%	дешевые гостиницы в крыму цены	1
1920	['acm_gost', 'city', 'rest', 'time_season']	0.001%	отдых в таганроге гостиницы зимой	1
1921	['acm_gost', 'acm_hostel', 'acm_hotel', 'geo_oblast']	0.001%	гостиницы отели хостелы курска	1
1922	['city', 'poi_river']	0.001%	река рим	1
1923	['acm_hotel', 'amn_basin', 'date_month', 'date_year', 'peninsula']	0.001%	отели в крыму в ноябре 2015 с бассейном	1
1924	['acm_hotel', 'city', 'geo_oblast', 'geo_rayon', 'poi_metro_station_spb']	0.001%	отели в солнечногорском районе московской области	1
1925	['acm_gost_popular', 'acm_hotel', 'city', 'poi_station']	0.001%	московский вокзал в питере отели октябрьская	1
1926	['acm_hotel', 'city', 'poi_metro_station', 'poi_sea', 'space_near']	0.001%	отель сочи рядом с аэропортом на море	1
1927	['acm_hotel', 'date_month', 'peninsula']	0.001%	отели в крыму декабрь	1
1928	['acm_hotel', 'acm_hotel_en', 'acm_hotel_popular_en', 'stars_4']	0.001%	отель himeros beach hotel 4*	1
1929	['acm_hotel', 'city', 'poi_avenue', 'poi_metro_station_spb', 'price']	0.001%	питер отели цены на проспекте просвещения	1
1930	['action_reach', 'geo_oblast', 'poi_metro', 'poi_station', 'wh_how']	0.001%	как доехать от курского вокзала до метро тверская	1
1931	['agregator_ostrovok', 'reviews']	0.001%	островок.ру отзывы	1
1932	['acm_hotel', 'city', 'date_year', 'price', 'rest', 'stars_4']	0.001%	тунис отдых цены 2015 отель 4 звезды	1
1933	['acm_hostel', 'city', 'poi_metro_station', 'price']	0.001%	хостел москва китай город цены	1
1934	['city', 'country', 'stars_5', 'tour']	0.001%	туры в египет шарм эль шейх 5 звезд	1
1935	['acm_hotel', 'city', 'poi_olympic_park', 'poi_sea', 'space_near']	0.001%	отели адлера рядом с олимпийским парком и морем	1
1936	['acm_hotel', 'city', 'poi_park', 'space_near', 'stars_5']	0.001%	отель пять звезд рядом с сочи парком	1
1937	['acm_gost', 'city_city', 'geo_oblast', 'photo', 'price']	0.001%	гостиницы города курска цены с фото	1
1938	['acm_hotel', 'city', 'date_year', 'photo', 'reviews']	0.001%	отзывы и фото отели шарм эль шейха 2015	1
1939	['acm_hotel', 'acm_hotels_popular', 'city']	0.001%	отель пругонице парк отель	1
1940	['arrangement', 'city', 'reviews']	0.001%	отзывы туристов об экскурсиях в хургаде	1
1941	['action_see', 'city', 'poi_metro_station', 'space_near', 'wh_what']	0.001%	что посмотреть рядом с аэропортом сочи	1
1942	['acm_gost_popular', 'city', 'tickets']	0.001%	билеты.ру москва	1
1943	['acm_hotel', 'acm_minihotel', 'city', 'poi_metro', 'poi_metro_station_spb']	0.001%	отели мини отели санкт-петербурга метро чкаловская	1
1944	['acm_gost', 'acm_obj_part', 'action2book', 'city', 'geo_rayon', 'poi_station']	0.001%	снять номер в гостинице санкт петербург в районе московского вокзала	1
1945	['acm_ghouse', 'action2book', 'city', 'photo']	0.001%	аренда гостевых домом калининград с фото	1
1946	['acm_gost', 'action2book', 'city', 'poi_metro_station', 'poi_metro_station_spb', 'poi_street_popular']	0.001%	снять гостиницу на ул.ленинский проспекте в москве	1
1947	['acm_hotel_popular', 'city_city', 'country']	0.001%	города золотого кольца россии	1
1948	['acm_gost', 'city', 'poi_quay', 'poi_street_popular']	0.001%	гостиницы анапы ул. набережная	1
1949	['acm_hostel', 'city', 'contacts_phone', 'price']	0.001%	хостел в москве цены и телефон	1
1950	['acm_gost', 'city', 'poi_metro', 'time_hours']	0.001%	гостиницы москвы на час по станциям метро	1
1951	['country', 'map']	0.001%	карта россии	1
1952	['acm_gost', 'poi_metro_station_spb', 'time_hours']	0.001%	гостиница на час фрунзенская	1
1953	['acm_apart', 'city', 'poi_sea', 'space_near']	0.001%	апартаменты в неаполе около моря	1
1954	['action_see', 'city', 'city_city', 'time_season']	0.001%	калининград посмотреть город зима	1
1955	['acm_gost', 'acm_gost_popular', 'amn_basin', 'city', 'price']	0.001%	цены на бассейн ялта-интурист гостиница	1
1956	['acm_gost', 'acm_hotel_popular', 'acm_hotels_popular', 'contacts_site', 'poi_metro_station_spb']	0.001%	гостиница холидей инн на лесной официальный сайт	1
1957	['acm_hotel', 'city_ukr']	0.001%	отели львів	1
1958	['acm_obj', 'city', 'date_year', 'photo']	0.001%	пансионат кассандра 2015 фото	1
1959	['acm_gost', 'geo_rayon', 'poi_station', 'price']	0.001%	стоимость гостиницы в районе казанского вокзала	1
1960	['acm_gost', 'city', 'poi_centre', 'poi_metro_station', 'space_near']	0.001%	казань гостиница рядом с молодёжным центром	1
1961	['acm_gost', 'map', 'poi_metro', 'poi_metro_station', 'space_near']	0.001%	карта гостиниц рядом с метро авиамоторная	1
1962	['acm_gost', 'acm_gost_popular', 'city', 'space_near']	0.001%	гостиница спутник питер и гостиницы рядом	1
1963	['acm_obj_part', 'city', 'poi_centre', 'price', 'price_cheap']	0.001%	стоимость недорогих номеров в центре владивостока	1
1964	['city', 'photo', 'poi_street_popular']	0.001%	улицы кемера фото	1
1965	['acm_hotel', 'acm_obj', 'amn_beach', 'city']	0.001%	отели и пансионаты феодосии с собственным пляжем	1
1966	['acm_gost', 'contacts_site', 'poi_metro_station', 'price']	0.001%	гостиница измайловская официальный сайт цены	1
1967	['acm_gost', 'acm_gost_popular', 'acm_obj_part', 'action2book', 'geo_oblast']	0.001%	забронировать номер в гостинице хабаровска восход	1
1968	['acm_apart', 'acm_gost_popular', 'city']	0.001%	апартаменты. ру в костроме	1
1969	['acm_gost', 'city', 'city_city', 'contacts_site']	0.001%	г.севастополь. гостиница севастополь официальный сайт	1
1970	['acm_gost', 'geo_uts', 'price']	0.001%	гостиница в кабардинке цены	1
1971	['acm_apart', 'action2book', 'city', 'poi_olympic_park']	0.001%	аренда апартаментов в олимпийском парке сочи	1
1972	['acm_ghouse', 'city', 'contacts_site', 'country', 'reviews']	0.001%	сан марина гостевой дом лазаревское официальный сайт отзывы	1
1973	['acm_gost_popular', 'acm_hotel', 'amn_basin', 'photo']	0.001%	отель националь бассейн фото	1
1974	['acm_hostel', 'space_near']	0.001%	хостел рядом	1
1975	['acm_hostel_popular', 'acm_hotel', 'amn_basin']	0.001%	отель с бассейном на крыше	1
1976	['city', 'poi_metro_station', 'poi_metro_station_spb']	0.001%	гостиный двор на полянке москва	1
1977	['acm_hostel', 'city', 'poi_avenue', 'space_near']	0.001%	хостел в санкт-петербурге возле невского	1
1978	['acm_obj', 'city', 'poi_sea']	0.001%	пансионат в геленджике у моря	1
1979	['acm_hotels_popular', 'island']	0.001%	парк-отель васильевский	1
1980	['acm_hotel', 'action2book', 'peninsula']	0.001%	бронирование отелей в крыму	1
1981	['acm_hotel', 'city', 'poi_park', 'reviews']	0.001%	отель катерина парк отзывы	1
1982	['acm_gost', 'acm_gost_popular', 'city', 'geo_oblast', 'poi_metro']	0.001%	эконом гостиницы на метро курской москва	1
1983	['acm_gost', 'acm_hotel', 'amn_beach', 'city']	0.001%	феодосия гостиницы и отели с пляжем	1
1984	['acm_gost_popular', 'acm_hostel', 'acm_hotel', 'city']	0.001%	эконом отели и хостелы в великом новгороде	1
1985	['acm_gost', 'acm_hostel', 'geo_oblast', 'price_cheap']	0.001%	дешевая гостиница красноярск хостел	1
1986	['acm_hotel', 'acm_hotel_popular', 'city', 'contacts_site', 'price']	0.001%	отель парус в дубае официальный сайт цены	1
1987	['acm_apart', 'amn_beach', 'city']	0.001%	апартаменты с пляжем в ялте	1
1988	['action_reach', 'city', 'geo_oblast', 'poi_metro_station', 'poi_station', 'wh_how']	0.001%	как доехать в москве от вокзала ярославского до аэропорта внуково	1
1989	['acm_gost', 'acm_gost_popular', 'action_reach', 'city', 'poi_metro_station', 'wh_how']	0.001%	как доехать до гостиницы спутник москва с проспекта вернадского	1
1990	['acm_hostel', 'acm_hotel', 'city', 'city_city', 'poi_metro', 'poi_metro_station']	0.001%	г. москва, отель хостел метро аэропорт	1
1991	['acm_ghouse', 'city', 'contacts_site', 'date_year', 'price']	0.001%	гостевые дома адлера официальный сайт цены на 2015 год	1
1992	['acm_hostel', 'amn_breakfast', 'city']	0.001%	хостелы в спб с завтраком	1
1993	['acm_gost', 'geo_oblast', 'geo_rayon']	0.001%	гостиница в районе тульской	1
1994	['acm_gost_popular', 'amn_basin', 'city', 'price']	0.001%	бассейн ялта интурист цены	1
1995	['acm_gost', 'acm_gost_popular', 'city', 'contacts_site', 'photo']	0.001%	гостиница ялта-интурист официальный сайт фото	1
1996	['acm_hotel', 'city', 'city_city', 'peninsula', 'poi_avenue', 'poi_street_popular']	0.001%	крым, г. феодосия, ул. курортная отели	1
1997	['acm_minihotel', 'amn_jacuzzi', 'time_hours']	0.001%	мини отель с джакузи на час	1
1998	['acm_hotel', 'city', 'country', 'location_line', 'price', 'stars_5']	0.001%	египет хургада отели 5 звезд 1 линия цены	1
1999	['action_see', 'wh_what']	0.001%	что можно что можно посмотреть	1
2000	['acm_hostel', 'acm_hotel', 'city', 'geo_oblast']	0.001%	троицк челябинская область отели хостелы	1
2001	['acm_gost', 'acm_gost_popular', 'city', 'poi_centre']	0.001%	гостиницы эконом в центре москвы	1
2002	['acm_gost_popular', 'acm_obj', 'city', 'reviews']	0.001%	санаторий русь ессентуки отзывы	1
2003	['geo_oblast', 'poi_private_sector']	0.001%	частные сектора в красноярске	1
2004	['acm_gost', 'acm_obj', 'city', 'map']	0.001%	сортавала гостиницы и базы отдыха на карте	1
2005	['acm_gost', 'acm_gost_popular', 'stars_4']	0.001%	гостиница ""корстон"" 4*!	1
2006	['acm_gost', 'acm_hotel', 'peninsula', 'price']	0.001%	отели и гостиницы крыма с ценами	1
2007	['acm_hostel', 'acm_obj_part', 'poi_metro', 'poi_metro_station']	0.001%	номер в хостеле м бабушкинская	1
2008	['acm_hotel', 'amn_spa', 'city', 'price']	0.001%	спа отели в евпатории цены	1
2009	['acm_hotel', 'city', 'date_year', 'poi_avenue', 'poi_metro_station_spb', 'rest']	0.001%	отдых в анапе 2015 отели на пионерском проспекте	1
2010	['amn_all_inclusive', 'country', 'hot', 'price']	0.001%	горящие путёвки в грецию всё включено цены	1
2011	['acm_hostel', 'city', 'photo', 'poi_metro_station_spb']	0.001%	фото хостела московский дворик	1
2012	['acm_obj_part', 'action2book', 'city', 'city_city', 'poi_centre']	0.001%	варшава забронировать номер в центре города	1
2013	['acm_gost', 'city', 'city_city', 'geo_rayon', 'poi_metro_station_spb']	0.001%	гостиница в районе пушкинской в г.харьков	1
2014	['acm_gost', 'city', 'reviews', 'stars_2']	0.001%	отзывы гостиницы в нячанге 2 звезды	1
2015	['acm_hotel', 'amn_spa', 'city', 'geo_uts']	0.001%	красная поляна отель спа	1
2016	['city', 'price_cheap', 'tour']	0.001%	дешевые путевки в шарм эль шейх	1
2017	['acm_hotel', 'city', 'poi_centre', 'price_expensive']	0.001%	дорогой отель в москве в центре	1
2018	['acm_gost', 'poi_sea']	0.001%	гостиницы  в черноморском	1
2019	['acm_gost', 'acm_hostel', 'city', 'poi_metro', 'poi_metro_station_spb', 'space_near']	0.001%	гостиницы и хостелы рядом с метро горьковской санкт-петербург	1
2020	['acm_hotel', 'feature_hourly', 'poi_metro', 'poi_metro_station', 'space_near']	0.001%	почасовой отель возле метро проспект вернадского	1
2021	['acm_obj', 'country', 'reviews']	0.001%	санатории в армении отзывы	1
2022	['acm_gost', 'geo_oblast', 'map', 'poi_metro_station', 'space_near']	0.001%	гостиницы в новосибирске рядом с  речной вокзал карта	1
2023	['action_rest', 'action_see', 'geo_oblast', 'rest', 'reviews', 'wh_what', 'wh_where']	0.001%	карелия отдых отзывы где отдохнуть что посмотреть в карелии	1
2024	['acm_ghouse', 'city', 'city_city', 'price_cheap']	0.001%	гостевые дома в г. сочи недорого	1
2025	['acm_hotel', 'city', 'country', 'location_line', 'stars_3']	0.001%	кипр лимассол отели 3 звезды первая линия	1
2026	['acm_hotel', 'amn_basin', 'city', 'poi_street_popular']	0.001%	отель с бассейном на улице репино	1
2027	[' amn_aquapark', 'acm_hotel', 'contacts_site', 'peninsula']	0.001%	крым отель аквапарк официальный сайт	1
2028	['acm_obj', 'city', 'contacts_site', 'peninsula']	0.001%	санаторий партенит крым официальный сайт	1
2029	['arrangement', 'poi_metro_station']	0.001%	мероприятия на вднх	1
2030	['acm_obj', 'poi_metro_station']	0.001%	санаторий сокол	1
2031	['acm_gost_popular', 'acm_hotel', 'amn_spa', 'city']	0.001%	отель русь спа светлогорск	1
2032	['acm_hostel', 'city', 'poi_olympic_park']	0.001%	сочи олимпийский парк хостелы	1
2033	['acm_gost', 'acm_hostel', 'city', 'city_city']	0.001%	гостиница хостел в г.тюмени	1
2034	['acm_hotel', 'country', 'geo_oblast']	0.001%	турция отели аланья	1
2035	['acm_hotel', 'poi_metro', 'poi_metro_station_spb', 'poi_station']	0.001%	отели метро балтийский вокзал	1
2036	['acm_gost', 'city', 'city_city', 'geo_oblast', 'poi_metro_station_spb', 'price']	0.001%	г чехов московская область гостиницы и цены	1
2037	['acm_hostel', 'city', 'time_hours']	0.001%	хостел в оренбурге на час	1
2038	['amn_all_inclusive', 'country', 'tour']	0.001%	путевка в греция все включено	1
2039	['acm_gost', 'city', 'contacts_site', 'poi_metro']	0.001%	гостиница москвы по метро официальный сайт	1
2040	['acm_gost', 'city', 'date_month', 'poi_centre', 'price']	0.001%	сочи центр гостиница  цена октябрь	1
2041	['city', 'poi_metro', 'poi_metro_station', 'poi_station']	0.001%	савеловский вокзал москва метро	1
2042	['acm_ghouse', 'city', 'date_year', 'peninsula']	0.001%	гостевые дома в николаевке крым 2015	1
2043	['action_visit', 'city', 'poi_metro_station', 'wh_where_direction']	0.001%	куда сходить на вднх в москве	1
2044	['acm_ghouse', 'city', 'poi_metro', 'price_cheap']	0.001%	москва гостевой дом у метро недорого	1
2045	[' word_situated', 'poi_metro_station', 'poi_park', 'wh_where']	0.001%	где находится парк сокольники	1
2046	['acm_gost', 'acm_gost_popular', 'acm_minihotel', 'city', 'price_cheap', 'word_variant']	0.001%	недорогие гостиницы и мини-отели ялты эконом варианты.	1
2047	['acm_gost_popular', 'agency', 'city']	0.001%	турагенство спутник в нижневартовске	1
2048	['acm_hotel', 'city', 'geo_uts', 'price']	0.001%	отели красной поляны цены	1
2049	['acm_gost_popular', 'city', 'tour']	0.001%	ялта интурист туры	1
2050	['acm_hostel', 'acm_obj_part', 'action2book', 'contacts_phone', 'geo_oblast']	0.001%	кома хостел забронировать номер телефона	1
2051	['acm_hotel', 'contacts_phone', 'poi_metro_station_spb']	0.001%	отель на академической телефон	1
2052	['acm_gost', 'acm_hotel', 'geo_rayon', 'poi_station']	0.001%	гостиницы отели в районе казанского вокзала	1
2053	['acm_gost', 'geo_uts', 'map']	0.001%	гостиницы кабардинки на карте	1
2054	['action_reach', 'city', 'city_city', 'poi_centre', 'wh_how']	0.001%	москва как добраться с внуково в центр города?	1
2055	['acm_hostel', 'city', 'city_city', 'geo_rayon']	0.001%	хостелы в казани по районам города	1
2056	['acm_hotel', 'acm_obj_part', 'city', 'econom_class', 'price']	0.001%	в светлогорске номер в отеле цена эконом класса	1
2057	['acm_gost', 'city', 'price', 'rest']	0.001%	отдых в ялте .цена на гостинници	1
2058	['acm_gost', 'action2book', 'geo_rayon', 'poi_metro_station']	0.001%	снять гостиницу в районе крылатское	1
2059	['acm_hotel', 'amn_all_inclusive', 'country', 'location_line', 'stars_5']	0.001%	отели кипра 5 звезд все включено первая линия	1
2060	['acm_gost', 'action_see', 'city', 'price']	0.001%	гостиницы в шерегеше посмотреть цены	1
2061	['acm_gost', 'acm_hotel', 'city', 'city_city', 'geo_oblast']	0.001%	г обнинск калужской области отели гостиницы	1
2062	['city', 'hot', 'location_line', 'stars_5']	0.001%	горящие туры в  хургаду 5 звезды первая линия	1
2063	['acm_gost', 'acm_hostel', 'acm_hostel_popular', 'city']	0.001%	гостиница лайк хостел в ижевске	1
2064	['acm_hotel', 'poi_metro_station', 'poi_metro_station_spb', 'space_near']	0.001%	ленинский проспект отели рядом	1
2065	['acm_gost', 'acm_minihotel', 'geo_oblast']	0.001%	гостиницы и мини отели хабаровска	1
2066	['action_rest', 'city', 'space_near', 'wh_where_direction']	0.001%	куда отдыхать рядом со стамбулом	1
2067	['city', 'island', 'reviews']	0.001%	остров самуи отзывы туристов	1
2068	['acm_gost', 'city', 'date_year', 'holiday', 'price', 'price_cheap']	0.001%	шерегеш гостиницы недорого цены на 2015 на новый год	1
2069	['acm_gost', 'city', 'city_city', 'poi_park']	0.001%	г. санкт-петербург гостиница империя  парк	1
2070	['acm_hotel', 'action2book', 'city', 'poi_metro', 'poi_metro_station_spb', 'price_expensive']	0.001%	снять не дорогой отель на чкаловский метро спб	1
2071	['poi_avenue', 'poi_station']	0.001%	от невского до ладожского вокзала	1
2072	['acm_obj', 'amn_basin', 'amn_bowling', 'geo_oblast', 'poi_metro_station_spb']	0.001%	пансионаты московской области с бассейном боулинг	1
2073	['map', 'poi_metro', 'poi_station']	0.001%	ярославский вокзал на карте метро	1
2074	['acm_apart', 'city', 'price', 'rest']	0.001%	батуми отдых цены апартаменты	1
2075	['acm_gost', 'acm_hotel_popular', 'acm_hotels_popular', 'city', 'poi_metro_station']	0.001%	гостиница холидей инн сокольники в москве	1
2076	['acm_hotel', 'amn_kitchen', 'city', 'poi_centre']	0.001%	отели в москве в центре с кухней	1
2077	['acm_hotel', 'amn_all_inclusive', 'city', 'country', 'stars_3']	0.001%	египет шарм эль шейх отели 3 звезды все включено	1
2078	['acm_obj_part', 'amn_basin', 'city', 'rest']	0.001%	отдых номер с бассейном питер	1
2079	['acm_ghouse', 'contacts_site', 'date_year', 'peninsula', 'price']	0.001%	гостевой дом в крыму официальный сайт цены на 2015 год	1
2080	['acm_hotel', 'geo_uts', 'stars_5']	0.001%	отели 5 звезд кабардинка	1
2081	['acm_gost', 'peninsula', 'price_cheap']	0.001%	дешево гостиница крым	1
2082	['acm_hotel', 'acm_hotel_popular', 'amn_basin', 'city']	0.001%	отель алые паруса в феодосии бассейн	1
2083	['acm_obj_part', 'action2book', 'geo_oblast']	0.001%	забронировать номер в томске	1
2084	['acm_gost', 'city', 'city_city', 'rating']	0.001%	список гостиниц в г. махачкала	1
2085	['acm_hotel', 'amn_beach', 'city', 'price', 'reviews']	0.001%	отели с собственным пляжем в анапе цены отзывы	1
2086	['country', 'price']	0.001%	цены сейшельские острова	1
